"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","sig"
-0.379719404538752,8.39978748966276,-5.38149223161294,1.70927967750406e-06,4.79998402269741e-05,4.89405076976545,"MTARC2","down"
0.596982090862831,8.44454096855813,5.38097926204441,1.7124299418538e-06,4.80063835147292e-05,4.89228025134823,"DDIT4","up"
0.486336754829662,10.1275161315671,5.37988278004542,1.71918293481321e-06,4.81137319307588e-05,4.88849589077301,"N4BP2","up"
-0.306593294361294,9.18663712398989,-5.37839794781143,1.72836963936591e-06,4.82887110108749e-05,4.8833715294219,"MRPS30","ns"
-0.315766565704963,7.0516604110518,-5.37700970825759,1.73700257535169e-06,4.83714057617354e-05,4.87858087483761,"BAK1","ns"
-0.423730253907953,10.669934381126,-5.37697669947833,1.7372083620069e-06,4.83714057617354e-05,4.87846696949178,"TMEM126A","down"
-0.22606121457938,8.13565951094386,-5.37218375269596,1.76734606664582e-06,4.91274440417629e-05,4.86192971129946,"COPS6","ns"
-0.355046704164208,13.1034937067708,-5.36973274953569,1.78295677449897e-06,4.94778021604639e-05,4.85347451030756,"MDH1","ns"
-0.422614351454317,9.93150556975009,-5.36689827283255,1.80117974133532e-06,4.98354786873666e-05,4.84369777601242,"PLAAT1","down"
0.283120566356493,6.83909320349313,5.36678641529385,1.80190263848949e-06,4.98354786873666e-05,4.84331198406281,"FAAH","ns"
-0.244129888357698,13.4702521142567,-5.36425346112575,1.81834918561476e-06,5.02059634202625e-05,4.83457652867711,"COX5B","ns"
0.258790215621759,7.89928492236761,5.36374243670904,1.82168521061118e-06,5.02138221537984e-05,4.8328142861576,"PAAF1","ns"
0.523313863295215,9.37728375010912,5.35974060410852,1.84801948114869e-06,5.0849071639646e-05,4.81901577747276,"PNPLA7","up"
0.319078960457647,8.59824224264401,5.35930461373591,1.85091115168619e-06,5.0849071639646e-05,4.81751263510214,"H2AX","ns"
-0.422858828176711,8.49273900756036,-5.3563579209526,1.87057234905799e-06,5.13035642934971e-05,4.8073543621868,"PGK1","down"
-0.247910021780719,9.36280348387002,-5.34845597550198,1.92432032605825e-06,5.26898756832189e-05,4.78012132031995,"OTUD4","ns"
-0.362818514574847,9.18611706202947,-5.34686505818181,1.93532453600371e-06,5.29031570838488e-05,4.77463978985475,"RMDN1","ns"
0.304196597095377,9.55615061355907,5.34546149895264,1.94508438573192e-06,5.30817722248829e-05,4.76980418474135,"TSPAN7","ns"
0.441023977824367,8.67964688190378,5.34154350068314,1.97258666887283e-06,5.37431891108796e-05,4.75630761068484,"ZNF136","up"
0.329602409937023,8.48351118173927,5.33779961097823,1.99922540748121e-06,5.43789310834888e-05,4.7434134042675,"SART3","ns"
0.277099420038122,6.90530015867829,5.33697725432149,2.00512409455525e-06,5.44493764026422e-05,4.74058149471092,"FOXC1","ns"
0.490801439248303,8.7177273644423,5.33543104176875,2.01626149749483e-06,5.46616131841431e-05,4.73525721168657,"MFAP4","up"
-0.3440918328369,10.9534981503345,-5.3332296492741,2.03222363009801e-06,5.50037369356791e-05,4.72767761171475,"GRSF1","ns"
-0.240948387944935,7.65132425452916,-5.32619822741629,2.08404823305515e-06,5.63137893647874e-05,4.70347371000504,"CLOCK","ns"
-0.226879228081501,6.90970315844671,-5.32345201303796,2.10464142800463e-06,5.67770153102363e-05,4.69402302204453,"STYX","ns"
-0.199546921216553,12.0072017190247,-5.31867090509333,2.14097416934916e-06,5.76061052216757e-05,4.6775728661431,"LAMTOR5","ns"
0.200016875527079,7.18615766394902,5.31848806794499,2.14237581402926e-06,5.76061052216757e-05,4.67694386987053,"ASMTL","ns"
-0.293591423058208,7.54362710602742,-5.31710633502792,2.15299762171124e-06,5.77972738383037e-05,4.6721906327881,"PPM1A","ns"
-0.331643462683245,7.30417057214742,-5.31271577218642,2.18709545042261e-06,5.86170077070918e-05,4.65708920207985,"TXNDC15","ns"
0.220910507111185,9.11383341260075,5.31136810138147,2.19766820009001e-06,5.88045982124899e-05,4.6524545780551,"PITPNB","ns"
-0.282268972764587,7.00205698490826,-5.30924420229507,2.21443310530973e-06,5.91569986704171e-05,4.64515119935217,"SPMIP6","ns"
-0.511728040713095,8.76628127540075,-5.30373267901635,2.25852914730021e-06,6.02372052641366e-05,4.62620283372305,"ECSIT","down"
-0.29761855529355,10.199625282932,-5.29762144546991,2.30843695326984e-06,6.14686707168422e-05,4.60519933040168,"DERA","ns"
-0.255887985698521,11.7902754543052,-5.29515526433634,2.32888402975649e-06,6.19129492627993e-05,4.59672537536268,"NDUFA2","ns"
0.522638943305898,9.22153962821536,5.29453982555633,2.33401442881485e-06,6.19492603880277e-05,4.5946108669151,"SH3BGRL3","up"
-0.294786180979782,11.9906793906097,-5.28897955950165,2.38087419784956e-06,6.309124927506e-05,4.57551028553115,"NDUFAB1","ns"
-0.274672229813944,7.08258207262419,-5.28673421126128,2.40005918888459e-06,6.34973858718404e-05,4.56779873792889,"HDAC11","ns"
-0.313283114756716,8.86112926063544,-5.28570678679742,2.40888863442199e-06,6.35557531507228e-05,4.56427041294708,"NCBP2AS2","ns"
0.550540027244343,13.074823662778,5.28557892751249,2.40998966735847e-06,6.35557531507228e-05,4.5638313395619,"DCN","up"
0.268802386814459,8.06165914883559,5.28192208883192,2.44169081508691e-06,6.42887424849124e-05,4.55127493613825,"SLC44A2","ns"
-0.450460218811935,10.1694231686057,-5.2811575517928,2.4483704113279e-06,6.42925143261697e-05,4.5486500836275,"MRPL36","down"
0.221592711198889,7.82055746455603,5.28101156229526,2.44964793889818e-06,6.42925143261697e-05,4.54814887672405,"TAF6L","ns"
-0.366888899427353,7.39060244743215,-5.27775729636782,2.47829678655704e-06,6.49408470057049e-05,4.5369774780175,"TMEM129","ns"
0.207442762595861,9.06485569395976,5.27465311490906,2.50593233631939e-06,6.55606081501937e-05,4.52632317695136,"DDX42","ns"
-0.372856179491004,8.13433090123631,-5.27229562971153,2.52712321709495e-06,6.60100629531975e-05,4.51823294733793,"MTMR6","ns"
-0.724984239554958,10.0280993696754,-5.27069741351925,2.54158966327331e-06,6.61228108402983e-05,4.51274892121338,"COL3A1","down"
-0.175011690335834,8.04580043052732,-5.27065235702704,2.54199867945924e-06,6.61228108402983e-05,4.51259432407427,"C7orf25","ns"
0.470356893140936,12.9150100249463,5.27048768267422,2.54349412140914e-06,6.61228108402983e-05,4.51202929929043,"SLC7A11","up"
0.621273709508529,10.6443572297393,5.26621195991649,2.58262813657335e-06,6.70342722641183e-05,4.49736041197736,"ZNF417","up"
0.426723147957999,8.68970231883237,5.26384144593778,2.60457986106064e-06,6.74324789790398e-05,4.48922931134903,"SGK3","up"
0.239888819241523,7.42255617154141,5.26311885499898,2.6113078185851e-06,6.74324789790398e-05,4.48675096704714,"SPHK2","ns"
-0.631267219904176,9.4625526685069,-5.2631185793942,2.61131038797613e-06,6.74324789790398e-05,4.48675002179633,"GCSH","down"
0.473985748661191,9.29533046122281,5.262593417465,2.61621086776418e-06,6.74324789790398e-05,4.48494888316866,"FAM200A","up"
0.388916290296459,7.46733744577012,5.26235286712022,2.61845856025805e-06,6.74324789790398e-05,4.48412388963025,"PAFAH1B3","up"
0.290493667511385,11.5647490106896,5.25344766664124,2.7030225436531e-06,6.95014671536802e-05,4.45359040276156,"RPS27L","ns"
0.320694644947737,8.52149247241882,5.252316653387,2.71395365357913e-06,6.96736682110737e-05,4.44971356791127,"ADRB2","ns"
0.711181789643519,8.12955713482282,5.25035327991199,2.73303306831316e-06,7.00541934145817e-05,4.44298419718914,"USP6","up"
0.205223767359275,9.12430339225084,5.24862931103632,2.74989507471038e-06,7.03767859244696e-05,4.43707599252612,"DDX56","ns"
-0.269290862737924,9.63568385989421,-5.24309889599811,2.80468321686269e-06,7.16674953675348e-05,4.41812664535394,"MRPS11","ns"
-0.410608535438811,7.23434239047617,-5.23605464695884,2.87602975843478e-06,7.3376660007446e-05,4.39399897655985,"NCEH1","down"
0.443020032635942,7.31441270821115,5.23273714758798,2.91024760540649e-06,7.40447388738481e-05,4.3826393897581,"CCND1","up"
0.317595252088918,8.47882368054546,5.23249599961405,2.91275048412346e-06,7.40447388738481e-05,4.38181374945559,"CCNL1","ns"
-0.270729485478769,7.99119181903451,-5.23221072708707,2.91571407330175e-06,7.40447388738481e-05,4.38083705068998,"OXSM","ns"
0.218969606638069,8.26655042898128,5.2307079709702,2.9313748006393e-06,7.43277407077354e-05,4.37569227028576,"TRRAP","ns"
0.310502418722386,8.37172456678826,5.22664618290634,2.97412036326355e-06,7.52955764582539e-05,4.36178871301185,"SLC17A5","ns"
0.226545939687279,8.22808410744026,5.2233431032897,3.00933407742333e-06,7.60700485070327e-05,4.35048463120736,"EMC10","ns"
0.216295432148337,8.82300849412162,5.22227143767683,3.02084705820136e-06,7.62439558125177e-05,4.34681755001653,"CLTA","ns"
0.599536794152947,11.4583870612069,5.21895311425921,3.05677219038561e-06,7.7032531646226e-05,4.33546418447312,"IL17D","up"
0.408413529727049,13.4912925453146,5.2181586727095,3.06543535272782e-06,7.71327280802583e-05,4.33274639407205,"RSU1","up"
0.60329895549855,8.32748630050061,5.21733807309303,3.0744091783809e-06,7.72404235716581e-05,4.32993924863263,"SOD3","up"
0.450922962617774,10.0477243328459,5.21672528935148,3.08112728186248e-06,7.72912051072088e-05,4.32784309689546,"XIAP","up"
-0.356402811189002,6.81398856729762,-5.21414141982103,3.10961444769803e-06,7.78870857706527e-05,4.31900526759159,"STIMATE","ns"
0.475741337326737,7.93555946880397,5.21196810384165,3.13377620845425e-06,7.83729806783026e-05,4.31157272146382,"COTL1","up"
-0.418073455250939,8.98146328028286,-5.20896855133656,3.1674279036355e-06,7.89050338990829e-05,4.30131607183367,"LMO1","down"
0.333139891358449,10.2169163953649,5.20886553838401,3.16858990185176e-06,7.89050338990829e-05,4.30096386203513,"THUMPD1","ns"
-0.324247355666681,7.02497005996163,-5.20879061532845,3.1694353067145e-06,7.89050338990829e-05,4.30070769525165,"TSLP","ns"
-0.823764084336721,10.6067650724437,-5.20819448777005,3.17616972445824e-06,7.89532462019408e-05,4.29866953657604,"FBP2","down"
0.411703056623798,9.09149334343887,5.20200780830518,3.2468985497686e-06,8.05896870814361e-05,4.27752150655574,"NINJ1","up"
-0.385938372978839,7.01143118808861,-5.19588069943123,3.31847608073311e-06,8.22422325068436e-05,4.25658470420851,"SLC25A15","down"
0.450333945106444,7.5483803679186,5.19436757718944,3.33639067839012e-06,8.25618721858464e-05,4.25141541694494,"PPM1K","up"
-0.320700601811485,8.98611124455535,-5.18973066542348,3.39188513515556e-06,8.38091017779578e-05,4.23557720072274,"NT5M","ns"
-0.296231113615365,13.0575015495272,-5.18676111706522,3.42790149501961e-06,8.45720344858211e-05,4.22543646116454,"MDH2","ns"
-0.401659985221418,11.7163644464356,-5.18109358331608,3.49768986367769e-06,8.61646473004193e-05,4.20608733093657,"ENDOG","down"
0.386821657275775,9.82548251962823,5.17940080417074,3.51880451930933e-06,8.65552274585267e-05,4.20030940430964,"PTBP1","up"
-0.406717761977543,9.16531012669787,-5.17310370719089,3.59845912300095e-06,8.82822157673315e-05,4.17882081249272,"DPH2","down"
-0.191291869503406,7.74760594195424,-5.17300335828869,3.59974275521873e-06,8.82822157673315e-05,4.1784784417601,"MAPK9","ns"
0.237205390538315,6.71352699935416,5.17229687882245,3.60879260282216e-06,8.83724569524426e-05,4.17606813126474,"DPP6","ns"
0.348313639082953,8.66517590001022,5.1714037086696,3.62026601390914e-06,8.85216902301469e-05,4.17302103126092,"ZNF671","ns"
-0.270921726810354,8.44773638448481,-5.16754480001783,3.67025100347211e-06,8.96107574378888e-05,4.1598580366123,"PDCD2","ns"
0.382939261795181,6.82440242306727,5.15756162836809,3.80274160782379e-06,9.27080235531087e-05,4.12581905210656,"PXDNL","up"
-0.501752814095644,12.3524887561383,-5.15519525172661,3.83483121070068e-06,9.3350507463717e-05,4.11775359970335,"DDIT4L","down"
-0.351896697772161,8.13146093140321,-5.15478359039394,3.84044078469472e-06,9.3350507463717e-05,4.11635063059149,"BPGM","ns"
-0.35079795068596,10.2357147011916,-5.15004136893923,3.90564737050491e-06,9.47954765914878e-05,4.10019137276195,"ASB12","ns"
-0.307116372708146,8.93735532550801,-5.14899408844599,3.92019408853201e-06,9.48117003727936e-05,4.09662336679171,"OMA1","ns"
-0.860962091624359,6.72967359106458,-5.14879772891907,3.92292745692833e-06,9.48117003727936e-05,4.09595441015725,"NPR3","down"
0.347568248238263,10.0787027727693,5.14874940775645,3.92360038611281e-06,9.48117003727936e-05,4.09578979110312,"ATP6V0A1","ns"
-0.393442107694988,8.191020834838,-5.14816356879775,3.93176793743865e-06,9.48697553936809e-05,4.09379401176379,"MINDY3","down"
0.682840216405044,9.41780491099811,5.14742954372803,3.94202508935946e-06,9.49072215869286e-05,4.09129350769679,"TIMP1","up"
-0.281047530238925,6.89101098270089,-5.1472273353911,3.9448553454946e-06,9.49072215869286e-05,4.09060469167583,"SERPINE2","ns"
-0.355891372117712,8.94767718609159,-5.14403758782066,3.9897671579371e-06,9.58476034321357e-05,4.07974005518305,"MTRF1L","ns"
-0.259390186209146,8.70440914895977,-5.14168026824973,4.02328166156616e-06,9.63062902432753e-05,4.07171213289262,"HAPSTR1","ns"
0.38638988910029,6.53802631647309,5.14139886940221,4.02730085008528e-06,9.63062902432753e-05,4.07075389868677,"CYP26B1","up"
0.308222544584753,7.61709845532393,5.14121703838364,4.02990002568653e-06,9.63062902432753e-05,4.07013472695854,"LRIG3","ns"
-0.244467091676816,8.00323598414071,-5.14105134716258,4.03226993057953e-06,9.63062902432753e-05,4.06957052058711,"TP53BP1","ns"
-0.415004950598695,9.4322976944965,-5.1389518269461,4.06241884358451e-06,9.68544820718556e-05,4.06242180261562,"PCBD1","down"
-0.199807306810316,6.80307350813138,-5.13843940342947,4.06981084398244e-06,9.68544820718556e-05,4.06067717760361,"GSTZ1","ns"
0.28459657510181,9.75319368089417,5.13822696381347,4.07287928984711e-06,9.68544820718556e-05,4.05995391033324,"VPS72","ns"
-0.268442815348525,10.8493746544233,-5.13722819928778,4.0873358640297e-06,9.69581922605301e-05,4.05655366591319,"NDUFB6","ns"
-0.292438455588629,9.79805192688488,-5.13711177046735,4.08902439406951e-06,9.69581922605301e-05,4.05615730343625,"RPP25L","ns"
-0.251848935884999,8.83848291428992,-5.13564303669134,4.11038406879511e-06,9.73244319943774e-05,4.05115749004928,"RWDD2B","ns"
-0.377442928618777,7.72090316666116,-5.13324753338896,4.14545771830103e-06,9.80138681212095e-05,4.0430037764472,"RBP1","ns"
-0.324996166787749,7.34554135103851,-5.1324790367691,4.15677195678286e-06,9.81403720528245e-05,4.04038825680778,"GSR","ns"
0.517431167760936,10.7637511960443,5.12592894012164,4.25444874623957e-06,0.000100302591071803,4.0181005786173,"MCM8","up"
0.473819410795802,8.9583824095543,5.12496979806506,4.26894019698294e-06,0.000100500257341275,4.01483771924164,"C3","up"
0.436029514810407,11.6445738360938,5.12427534750139,4.27946281785106e-06,0.000100520006413551,4.01247542323004,"MSRB3","up"
0.194292943670578,7.68878864859388,5.12380984475066,4.28653061729031e-06,0.000100520006413551,4.01089199098807,"PEF1","ns"
0.259023552019883,9.42645909210509,5.12370630044821,4.28810430859947e-06,0.000100520006413551,4.01053978583157,"NFKB1","ns"
-0.407713276018745,8.16488691920778,-5.12293177982094,4.29989372040742e-06,0.00010065298870985,4.00790533218403,"ASPH","down"
0.33394291262192,13.8350731962124,5.12180894287405,4.31704175512931e-06,0.000100910851026148,4.00408634258304,"CRYAB","ns"
-0.361023964222872,10.1477187301725,-5.12003309953517,4.34430013285074e-06,0.000101254279165692,3.99804689812306,"PSME4","ns"
0.318289664071793,8.51368407262306,5.11944571248391,4.35335350470523e-06,0.000101254279165692,3.99604940852459,"KHSRP","ns"
-0.245149735620525,7.85347904347864,-5.11940450523551,4.35398932730419e-06,0.000101254279165692,3.99590928043274,"PCGF1","ns"
0.281883625695856,7.31204005898557,5.11915793440428,4.35779579516841e-06,0.000101254279165692,3.99507080687809,"LTC4S","ns"
0.548910854137159,7.85258266652336,5.11885356708659,4.36249902336385e-06,0.000101254279165692,3.99403581205568,"CYP4B1","up"
-0.340278245295757,11.7469232903425,-5.11518664295309,4.41955648933704e-06,0.000102434114913423,3.98156806754561,"WWP1","ns"
0.263816182327803,8.49883757868333,5.11159725518871,4.47611903768709e-06,0.000103599177052291,3.96936673847563,"FBXO31","ns"
0.291355029872735,8.44791722840558,5.1098633881854,4.50369653571819e-06,0.000103965055802345,3.96347383130053,"OSBPL6","ns"
-0.246459763481697,10.3757131817672,-5.10980909595002,4.50456276051724e-06,0.000103965055802345,3.96328931828537,"MRPS22","ns"
0.39975748148566,9.0234132461758,5.10658248662641,4.5563385179768e-06,0.000105012754414322,3.9523247738202,"NDRG1","up"
0.174776278227514,6.30920637741301,5.10275049153788,4.61859021218064e-06,0.000106298630114188,3.93930594233643,"FCRLA","ns"
0.252065308833382,9.54717369286094,5.10071570820272,4.65198539884839e-06,0.000106821485347699,3.93239425148024,"SUGP2","ns"
0.232174109160168,8.5628946220888,5.10055345406499,4.65465855145626e-06,0.000106821485347699,3.931843150021,"RAB2B","ns"
0.249818742429833,6.71994759007981,5.1001821283113,4.66078187163637e-06,0.000106821485347699,3.93058195143486,"KCTD8","ns"
0.230657869498818,6.96947884395887,5.09860506538354,4.686876807122e-06,0.000107270159579972,3.92522582921747,"EBLN2","ns"
0.413546398407712,10.3461014856635,5.0949280211256,4.74827915380017e-06,0.000108524557992966,3.91273970818862,"ACTG1","up"
-0.355315298728847,9.69592766546412,-5.09291560191752,4.78221883500019e-06,0.000109134205596084,3.9059073883275,"RPL17","ns"
-0.439970673482085,10.6007974591653,-5.09256141841756,4.78821684737317e-06,0.000109134205596084,3.9047049988336,"UQCC2","down"
-0.323114385194188,7.51937899029023,-5.08850925501995,4.85736856227935e-06,0.000110557202020566,3.89095057299488,"CTDSPL","ns"
0.180303586224843,7.48246664181366,5.08531468427796,4.91257736843998e-06,0.000111659355214155,3.88010963233521,"MED23","ns"
0.25681597160783,10.6122223888894,5.08437426413838,4.92894714398513e-06,0.000111876902346785,3.8769186926438,"NAPA","ns"
-0.21949701312043,10.1585897003598,-5.08199857204496,4.97054006047455e-06,0.00011266557470409,3.8688585929485,"MRPS35","ns"
0.1469947400473,6.67523932925382,5.07646561231169,5.06875349264452e-06,0.000114733710419475,3.85009150731584,"PUSL1","ns"
0.214733530664359,7.5743857766356,5.0736768708472,5.11897688383842e-06,0.00011571137857204,3.84063500492075,"MPHOSPH8","ns"
0.344551622330799,9.02033839056737,5.07285629121927,5.13384802359647e-06,0.000115888344411939,3.83785278065427,"PRMT7","ns"
0.151098105936666,6.72759618383852,5.0711487860617,5.16492910338629e-06,0.000116285861317569,3.83206385804573,"FANCG","ns"
0.250943471441486,10.2776188241561,5.07085876795276,5.17022656323603e-06,0.000116285861317569,3.83108067898477,"ADD1","ns"
-0.197011538106464,6.63005691115282,-5.07072578466595,5.17265741884178e-06,0.000116285861317569,3.83062986374493,"FHIT","ns"
0.346816681668813,7.32444385021976,5.06970756134803,5.19130725463639e-06,0.000116545910207771,3.82717820152035,"PCDH18","ns"
-0.385278859802568,8.51457060703844,-5.06856373077113,5.21233665654411e-06,0.000116858599482411,3.82330101789561,"UBALD2","down"
-0.384717468733228,9.33291875223406,-5.0657476404411,5.26446863176884e-06,0.000117866797012773,3.81375669407573,"ISOC2","down"
0.241078768838685,8.15601602013021,5.06397070036398,5.29762737025988e-06,0.000118328024326242,3.80773517282359,"STK4","ns"
0.247867405285643,7.72874507655697,5.06387332994127,5.29945028733839e-06,0.000118328024326242,3.8074052336503,"RASA3","ns"
0.254576572040912,7.42888806011373,5.05739531578642,5.42212503787876e-06,0.000120903102470641,3.78545924438043,"TNFRSF6B","ns"
-0.315937480952387,10.8622991033993,-5.05627071148614,5.44370461391433e-06,0.000121220031294417,3.78165030005536,"CCDC28B","ns"
-0.299927678458996,13.4342776501368,-5.05380098773292,5.49139217659859e-06,0.000122116688727171,3.77328653362046,"ATP5F1A","ns"
-0.337438235475437,11.3740261734623,-5.05313346682128,5.50435166124854e-06,0.000122239690873827,3.77102619497531,"BAG1","ns"
-0.249843391882331,12.4537782707435,-5.04945896589247,5.57623032844289e-06,0.00012366906507393,3.75858549620213,"NDUFB1","ns"
-0.335949707620333,9.99694284893104,-5.04672185176781,5.63037177526806e-06,0.000124658273801644,3.74932045664863,"TIMM23","ns"
-0.556167848387762,9.31742834520261,-5.04643960008621,5.6359841825731e-06,0.000124658273801644,3.74836513967531,"PRSS23","down"
0.32977724289689,8.78182232048721,5.04534071384081,5.65788736545357e-06,0.000124860611806467,3.74464598865225,"NXF1","ns"
0.440510636724327,7.42566414093637,5.04501229023702,5.66444980015648e-06,0.000124860611806467,3.74353450037603,"EFEMP1","up"
0.444034654497752,9.54578642922483,5.04446337406246,5.67543475569301e-06,0.000124860611806467,3.74167685028782,"TNK2","up"
0.260411324543591,7.26666235395367,5.04446099781736,5.67548235483939e-06,0.000124860611806467,3.74166880871174,"FEZ1","ns"
0.284749382728586,7.39992303863356,5.04232945127305,5.71833846949845e-06,0.000125635484451357,3.73445584093867,"NPHP3","ns"
0.289017113995365,9.67579055894186,5.03651076817487,5.83695431809608e-06,0.000127749611280454,3.71477113102553,"COMT","ns"
0.345897887672528,11.7844856415281,5.03649216922776,5.83733731818989e-06,0.000127749611280454,3.71470822269315,"RAB10","ns"
0.439553306462782,10.0835839817177,5.03646713278446,5.837852921907e-06,0.000127749611280454,3.71462354055533,"ZNF549","up"
0.406472474014651,12.7280153891896,5.03603157515616,5.84683002467537e-06,0.000127776141946956,3.71315035270878,"EEF1A1","up"
0.300906207614261,9.76995960214441,5.03559513090546,5.85583902319775e-06,0.000127803298363053,3.71167420901754,"RBM22","ns"
-0.316066045237923,8.2325965887388,-5.03237559847759,5.92271925148245e-06,0.000129091745698537,3.70078642259737,"NKIRAS1","ns"
-0.216161840059345,8.0577319901761,-5.02572995421025,6.06315626100384e-06,0.000131977909300369,3.67831966913804,"MTRF1","ns"
0.255328826612176,8.98453274875968,5.02375147496355,6.10559501401938e-06,0.000132726118296834,3.67163301502155,"KHDC4","ns"
-0.36144145891747,7.10074281083322,-5.0218167970387,6.14737673070368e-06,0.000133458089024353,3.66509525797603,"HDAC9","ns"
-0.25617468145808,7.06598793910339,-5.02103551065642,6.16432916286015e-06,0.000133649803299113,3.66245533917425,"GFM2","ns"
0.265348264638787,8.91341477178471,5.02023181917543,6.18181572184449e-06,0.000133852578314043,3.65973986022216,"DPH7","ns"
0.272600714502175,10.5723728315808,5.01787477171389,6.23338174932409e-06,0.000134791760928879,3.65177681801478,"GPS1","ns"
0.331509151164986,7.98612977946582,5.01653219721151,6.26294264374491e-06,0.00013525326003342,3.64724163590992,"CROCCP2","ns"
-0.271925931188463,8.7714756979986,-5.0139273595252,6.32068993696965e-06,0.0001363214595056,3.63844373799851,"MGME1","ns"
-0.336125255439418,9.00926604634266,-5.01327883372756,6.33514849424293e-06,0.000136344591204412,3.63625356922561,"CMAS","ns"
-0.347860557809257,8.67917693308203,-5.01276594186901,6.34660619169539e-06,0.000136344591204412,3.63452152488087,"VTI1B","ns"
-0.352790138219898,8.4641396922351,-5.01276538370834,6.34661867176589e-06,0.000136344591204412,3.63451963999587,"CHPT1","ns"
-0.314202977424815,10.8249087013462,-5.00288444105416,6.57137420806968e-06,0.000140988962148624,3.60116333712304,"WSB2","ns"
-0.341123884150697,9.28820780648293,-5.00138746029586,6.6061009354469e-06,0.000141549475252232,3.59611175938252,"TMEM143","ns"
0.199767977067952,7.39774204939636,4.99725348734641,6.70294019567716e-06,0.00014343769032518,3.58216431460668,"NPC1","ns"
-0.251364330847285,7.85655878467428,-4.9954429971473,6.74578960784522e-06,0.000143980980878954,3.57605722113055,"BACE1","ns"
0.522150975632158,10.4500558228642,4.99544140389307,6.74582743422906e-06,0.000143980980878954,3.57605184714602,"ZNF14","up"
0.24615188603835,8.26019634504841,4.9937883298116,6.78518661226046e-06,0.000144633459703832,3.57047641001796,"SLC75A1","ns"
-0.292466834576523,7.15343020358787,-4.99168136726144,6.8356801774418e-06,0.00014552128460541,3.56337103208208,"MAP2K6","ns"
0.249470233481256,8.69908209206638,4.98767915770856,6.93261300672063e-06,0.000147394159739787,3.54987709614248,"NBPF15","ns"
-0.420829280434381,8.56043798875215,-4.98604490196526,6.97258185515942e-06,0.000148052654204521,3.54436807782736,"USE1","down"
-0.340378917937807,7.98291569453543,-4.98485347077566,7.00186328497486e-06,0.000148482812136013,3.54035219837187,"FAM110B","ns"
0.387994958620515,8.99059098375741,4.98111039545806,7.09464440652589e-06,0.000150256716028044,3.52773781729577,"PBOV1","up"
-0.257954669295141,7.56905476428925,-4.97982999749718,7.12665874966022e-06,0.000150740740853996,3.5234235546925,"ARHGEF9","ns"
-0.2764938358984,8.53304004725842,-4.97852322791178,7.1594789030786e-06,0.000151240545351812,3.51902082994691,"ENTREP3","ns"
-0.455616824534054,7.16544775911004,-4.97658461314422,7.20844204717034e-06,0.000151924084710319,3.51249005151029,"DHFR","down"
-0.295072805480995,7.26339530761616,-4.97651127371552,7.21030081178652e-06,0.000151924084710319,3.51224300398813,"MEST","ns"
-0.245875372172581,8.48467397733252,-4.97526555387516,7.24194525225969e-06,0.000152395717482334,3.50804692765386,"BLMH","ns"
-0.279666204896653,7.97342588403908,-4.97226879554126,7.31863081646537e-06,0.000153812756980529,3.49795415735812,"TRUB1","ns"
0.218232981654241,7.04112566697783,4.9684589182442,7.41727699974241e-06,0.000155687130494593,3.48512594200034,"ADM","ns"
0.22650315569604,8.2520798028204,4.96424355513734,7.52794543000415e-06,0.000157708173161069,3.4709364126178,"SMIM7","ns"
-0.62030719168513,9.61250205150166,-4.96393405782866,7.53613450183382e-06,0.000157708173161069,3.46989476503752,"CCDC69","down"
0.32028654142854,13.9682500812583,4.96370069894975,7.54231479568311e-06,0.000157708173161069,3.46910938480427,"FAM98B","ns"
0.246850043839251,8.44375455699007,4.95872764770988,7.67521203746018e-06,0.000160097599428633,3.45237541786792,"GOLGB1","ns"
-0.345319321936058,7.67192741284833,-4.95869672441681,7.67604557299414e-06,0.000160097599428633,3.4522713815336,"RCHY1","ns"
0.39345500278657,7.99845581590235,4.95393332045272,7.80551086740387e-06,0.000162591755486074,3.43624840871946,"NFIL3","up"
0.349972921617553,6.89778869511955,4.94877187653642,7.94821727333217e-06,0.000165355073893747,3.41889262943667,"SOX9","ns"
0.403716825021235,9.791712966903,4.9483996509415,7.95860731813133e-06,0.000165362174276729,3.41764123636992,"DBF4","up"
-0.242691039737155,6.97572927917354,-4.94495340121217,8.05543951924179e-06,0.000166919856398473,3.40605679202612,"TIE1","ns"
-0.274111197581433,7.98176195509442,-4.94460338982564,8.06533860576731e-06,0.000166919856398473,3.40488040055028,"MOSPD1","ns"
0.240725936212298,6.99802591005648,4.94416112501729,8.07786391606689e-06,0.000166919856398473,3.40339398649744,"DCLK1","ns"
-0.315266325229285,11.3156292916261,-4.94397379866913,8.08317491583655e-06,0.000166919856398473,3.40276441286903,"GATD3","ns"
-0.348608198547815,9.38115898950155,-4.94393437782147,8.08429299645012e-06,0.000166919856398473,3.40263192683342,"SIRT5","ns"
-0.229045430205526,7.55628867026381,-4.94046379293269,8.18332598380774e-06,0.000168603016702358,3.39096940794018,"TRNT1","ns"
-0.316952183704621,7.38546942300528,-4.94036008697177,8.186303496912e-06,0.000168603016702358,3.39062095999809,"HSD11B1L","ns"
0.238114778922736,8.01507777087118,4.93995263530958,8.19801219614028e-06,0.000168633110874606,3.38925196351406,"FAM76A","ns"
-0.171410329428176,6.80863154426675,-4.93797035130174,8.25521109394e-06,0.000169597695083491,3.38259225915736,"ORC4","ns"
